Date,Hour Ending,Total Load
03/25/2023,11,12940.36
03/25/2023,12,13063.46
03/25/2023,13,13077.6
03/25/2023,14,13183.45
03/25/2023,15,13328.85
03/25/2023,16,13469.68
03/25/2023,17,13774.4
03/25/2023,18,14053.59
03/25/2023,19,14099.14
03/25/2023,20,14019.75
03/25/2023,21,13596.86
03/25/2023,22,12948.58
03/25/2023,23,12141.41
03/25/2023,24,11347.98
03/26/2023,1,10754.94
03/26/2023,2,10325.25
03/26/2023,3,10410.12
03/26/2023,4,10462.77
03/26/2023,5,10215.86
03/26/2023,6,10459.14
03/26/2023,7,10651.36
03/26/2023,8,10981.83
03/26/2023,9,10732.63
03/26/2023,10,10105.23
03/26/2023,11,9895.46
03/26/2023,12,9973.01
03/26/2023,13,9781.61
03/26/2023,14,9416.95
03/26/2023,15,9391.64
03/26/2023,16,9335.38
03/26/2023,17,10133.15
03/26/2023,18,11454.93
03/26/2023,19,12443.52
03/26/2023,20,13050.69
03/26/2023,21,12879.82
03/26/2023,22,12180.94
03/26/2023,23,11277.99
03/26/2023,24,10724.67
03/27/2023,1,10393.67
03/27/2023,2,10630.42
03/27/2023,3,10627.1
03/27/2023,4,10715.14
03/27/2023,5,10776.35
03/27/2023,6,11220.81
03/27/2023,7,12785.44
03/27/2023,8,13277.46
03/27/2023,9,12194.94
03/27/2023,10,11109.78
03/27/2023,11,10139.03
03/27/2023,12,9744.56
03/27/2023,13,9818.77
03/27/2023,14,9681.11
03/27/2023,15,10183.27
03/27/2023,16,10899.23
03/27/2023,17,12009.99
03/27/2023,18,13116.22
03/27/2023,19,13726.88
03/27/2023,20,13889.07
03/27/2023,21,13427.63
03/27/2023,22,12612.0
03/27/2023,23,11612.06
03/27/2023,24,11012.55
03/28/2023,1,10750.78
03/28/2023,2,10534.77
03/28/2023,3,10664.32
03/28/2023,4,10679.69
03/28/2023,5,10748.57
03/28/2023,6,11063.6
03/28/2023,7,12516.86
03/28/2023,8,13474.09
03/28/2023,9,13661.19
03/28/2023,10,13575.32
03/28/2023,11,13520.46
03/28/2023,12,13058.04
03/28/2023,13,12358.68
03/28/2023,14,12117.76
03/28/2023,15,11857.52
03/28/2023,16,11701.96
03/28/2023,17,12045.86
03/28/2023,18,12907.88
03/28/2023,19,13739.5
03/28/2023,20,14273.88
03/28/2023,21,14037.66
03/28/2023,22,13259.21
03/28/2023,23,12260.27
03/28/2023,24,11691.5
03/29/2023,1,11527.25
03/29/2023,2,11236.25
03/29/2023,3,11126.25
03/29/2023,4,11197.64
03/29/2023,5,11324.79
03/29/2023,6,11892.76
03/29/2023,7,13441.99
03/29/2023,8,13873.34
03/29/2023,9,12611.24
03/29/2023,10,11030.9
03/29/2023,11,9754.89
03/29/2023,12,9593.38
03/29/2023,13,9258.88
03/29/2023,14,9364.54
03/29/2023,15,9301.93
03/29/2023,16,9436.36
03/29/2023,17,10526.28
03/29/2023,18,11898.15
03/29/2023,19,13139.58
03/29/2023,20,13882.78
03/29/2023,21,13670.25
03/29/2023,22,12957.1
03/29/2023,23,11952.53
03/29/2023,24,11350.97
03/30/2023,1,11071.68
03/30/2023,2,11040.57
03/30/2023,3,11038.85
03/30/2023,4,11145.69
03/30/2023,5,11190.13
03/30/2023,6,11782.1
03/30/2023,7,13304.28
03/30/2023,8,13870.24
03/30/2023,9,12991.8
03/30/2023,10,11632.06
03/30/2023,11,10656.32
03/30/2023,12,10333.74
03/30/2023,13,10074.9
03/30/2023,14,10035.37
03/30/2023,15,9903.42
03/30/2023,16,10113.11
03/30/2023,17,11000.62
03/30/2023,18,12420.46
03/30/2023,19,13893.93
03/30/2023,20,14667.03
03/30/2023,21,14524.35
03/30/2023,22,13807.53
03/30/2023,23,12790.81
03/30/2023,24,12118.05
03/31/2023,1,12045.31
03/31/2023,2,11756.03
03/31/2023,3,11624.96
03/31/2023,4,11681.54
03/31/2023,5,12002.53
03/31/2023,6,12323.92
03/31/2023,7,13695.7
03/31/2023,8,14033.38
03/31/2023,9,12980.59
03/31/2023,10,11662.03
03/31/2023,11,10853.95
03/31/2023,12,10417.19
03/31/2023,13,10574.3
03/31/2023,14,10854.25
03/31/2023,15,11434.72
03/31/2023,16,12316.15
03/31/2023,17,13233.81
03/31/2023,18,13800.46
03/31/2023,19,13971.55
03/31/2023,20,14026.86
03/31/2023,21,13625.93
03/31/2023,22,12959.29
03/31/2023,23,12132.21
03/31/2023,24,11296.82
04/01/2023,1,10988.26
04/01/2023,2,10602.68
04/01/2023,3,10353.95
04/01/2023,4,10234.48
04/01/2023,5,10313.52
04/01/2023,6,10625.94
04/01/2023,7,10920.4
04/01/2023,8,11668.2
04/01/2023,9,12480.77
04/01/2023,10,13013.64
04/01/2023,11,13326.75
04/01/2023,12,13398.64
04/01/2023,13,12798.53
04/01/2023,14,12350.55
04/01/2023,15,12215.28
04/01/2023,16,11519.76
04/01/2023,17,11440.59
04/01/2023,18,11838.08
04/01/2023,19,12310.74
04/01/2023,20,12691.58
04/01/2023,21,12434.02
04/01/2023,22,11885.34
04/01/2023,23,11172.78
04/01/2023,24,10447.11
04/02/2023,1,9859.09
04/02/2023,2,9712.96
04/02/2023,3,9621.05
04/02/2023,4,9745.41
04/02/2023,5,10150.23
04/02/2023,6,10236.01
04/02/2023,7,10465.02
04/02/2023,8,10618.63
04/02/2023,9,10677.57
04/02/2023,10,9421.35
04/02/2023,11,8627.8
04/02/2023,12,8793.9
04/02/2023,13,8437.5
04/02/2023,14,8511.33
04/02/2023,15,8534.88
04/02/2023,16,8909.02
04/02/2023,17,9443.44
04/02/2023,18,11041.77
04/02/2023,19,12576.07
04/02/2023,20,13404.07
04/02/2023,21,13394.12
04/02/2023,22,12796.98
04/02/2023,23,11915.92
04/02/2023,24,11123.25
04/03/2023,1,10965.88
04/03/2023,2,11057.68
04/03/2023,3,11008.21
04/03/2023,4,11101.89
04/03/2023,5,11187.83
04/03/2023,6,11884.08
04/03/2023,7,13371.02
04/03/2023,8,13609.08
04/03/2023,9,12534.18
04/03/2023,10,11145.26
04/03/2023,11,10113.71
04/03/2023,12,9539.24
04/03/2023,13,9416.9
04/03/2023,14,9421.78
04/03/2023,15,9422.42
04/03/2023,16,9781.25
04/03/2023,17,10481.12
04/03/2023,18,12005.99
04/03/2023,19,13171.48
04/03/2023,20,13716.6
04/03/2023,21,13526.5
04/03/2023,22,12799.62
04/03/2023,23,11733.86
04/03/2023,24,10826.28
04/04/2023,1,10192.43
04/04/2023,2,9816.43
04/04/2023,3,9692.08
04/04/2023,4,9688.95
04/04/2023,5,9982.58
04/04/2023,6,10855.56
04/04/2023,7,12257.05
04/04/2023,8,12836.34
04/04/2023,9,12358.23
04/04/2023,10,11575.38
04/04/2023,11,10622.63
04/04/2023,12,9937.16
04/04/2023,13,9784.04
04/04/2023,14,9643.75
04/04/2023,15,9954.83
04/04/2023,16,10261.82
04/04/2023,17,11085.48
04/04/2023,18,12147.8
04/04/2023,19,12959.47
04/04/2023,20,13377.68
04/04/2023,21,13077.76
04/04/2023,22,12340.48
04/04/2023,23,11257.74
04/04/2023,24,10334.46
04/05/2023,1,9721.27
04/05/2023,2,9590.93
04/05/2023,3,9435.19
04/05/2023,4,9436.57
04/05/2023,5,9731.45
04/05/2023,6,10326.45
04/05/2023,7,11761.54
04/05/2023,8,12632.86
04/05/2023,9,12821.17
04/05/2023,10,12717.12
04/05/2023,11,12727.34
04/05/2023,12,12668.09
04/05/2023,13,12597.72
04/05/2023,14,12758.74
04/05/2023,15,12956.84
04/05/2023,16,13146.37
04/05/2023,17,13567.51
04/05/2023,18,14044.14
04/05/2023,19,14206.45
04/05/2023,20,14269.64
04/05/2023,21,13892.52
04/05/2023,22,13113.02
04/05/2023,23,12079.5
04/05/2023,24,11160.93
04/06/2023,1,10981.84
04/06/2023,2,10703.52
04/06/2023,3,10515.04
04/06/2023,4,10494.16
04/06/2023,5,10684.26
04/06/2023,6,11147.61
04/06/2023,7,12514.21
04/06/2023,8,13390.02
04/06/2023,9,13398.25
04/06/2023,10,12912.76
04/06/2023,11,12245.8
04/06/2023,12,11468.71
04/06/2023,13,11094.15
04/06/2023,14,11198.31
04/06/2023,15,11487.11
04/06/2023,16,11471.35
04/06/2023,17,11891.44
04/06/2023,18,12524.47
04/06/2023,19,13105.93
04/06/2023,20,13411.25
04/06/2023,21,13097.59
04/06/2023,22,12342.05
04/06/2023,23,11338.93
04/06/2023,24,10437.84
04/07/2023,1,10235.94
04/07/2023,2,9911.26
04/07/2023,3,9734.61
04/07/2023,4,9719.04
04/07/2023,5,9929.29
04/07/2023,6,10170.56
04/07/2023,7,11188.9
04/07/2023,8,11680.5
04/07/2023,9,11005.0
04/07/2023,10,9841.12
04/07/2023,11,9580.43
04/07/2023,12,9572.41
04/07/2023,13,9405.24
04/07/2023,14,9884.2
04/07/2023,15,10651.8
04/07/2023,16,11057.22
04/07/2023,17,11564.81
04/07/2023,18,12236.91
04/07/2023,19,12837.79
04/07/2023,20,13232.32
04/07/2023,21,13056.58
04/07/2023,22,12504.25
04/07/2023,23,11714.08
04/07/2023,24,10965.84
04/08/2023,1,10418.71
04/08/2023,2,10300.41
04/08/2023,3,10436.14
04/08/2023,4,10447.43
04/08/2023,5,10366.38
04/08/2023,6,10494.95
04/08/2023,7,11060.42
04/08/2023,8,11088.25
04/08/2023,9,10277.74
04/08/2023,10,9361.74
04/08/2023,11,8752.5
04/08/2023,12,8391.0
04/08/2023,13,8087.57
04/08/2023,14,7851.81
04/08/2023,15,7970.27
04/08/2023,16,8362.54
04/08/2023,17,9309.97
04/08/2023,18,10614.12
04/08/2023,19,11880.07
04/08/2023,20,12609.79
04/08/2023,21,12664.86
04/08/2023,22,12238.81
04/08/2023,23,11571.54
04/08/2023,24,10903.85
04/09/2023,1,10394.43
04/09/2023,2,10084.55
04/09/2023,3,9952.95
04/09/2023,4,10153.82
04/09/2023,5,10280.79
04/09/2023,6,10507.7
04/09/2023,7,11020.75
04/09/2023,8,10813.52
04/09/2023,9,10142.07
04/09/2023,10,9313.34
04/09/2023,11,8308.7
04/09/2023,12,8077.6
04/09/2023,13,7723.32
04/09/2023,14,7548.5
04/09/2023,15,7557.04
04/09/2023,16,7859.44
04/09/2023,17,8703.91
04/09/2023,18,9666.16
04/09/2023,19,11134.69
04/09/2023,20,12085.93
04/09/2023,21,12343.13
04/09/2023,22,11882.12
04/09/2023,23,11104.73
04/09/2023,24,10387.08
04/10/2023,1,9965.41
04/10/2023,2,9811.15
04/10/2023,3,9953.31
04/10/2023,4,10043.12
04/10/2023,5,10460.67
04/10/2023,6,11120.09
04/10/2023,7,12414.66
04/10/2023,8,12602.65
04/10/2023,9,11480.72
04/10/2023,10,10204.92
04/10/2023,11,9363.04
04/10/2023,12,8973.26
04/10/2023,13,8822.67
04/10/2023,14,8683.01
04/10/2023,15,8646.47
04/10/2023,16,8992.72
04/10/2023,17,9869.42
04/10/2023,18,11220.93
04/10/2023,19,12486.46
04/10/2023,20,13127.47
04/10/2023,21,13018.01
04/10/2023,22,12217.43
04/10/2023,23,11162.8
04/10/2023,24,10286.42
04/11/2023,1,9710.29
04/11/2023,2,9417.62
04/11/2023,3,9311.92
04/11/2023,4,9350.63
04/11/2023,5,9681.5
04/11/2023,6,10573.18
04/11/2023,7,11819.84
04/11/2023,8,12196.5
04/11/2023,9,11448.61
04/11/2023,10,10428.87
04/11/2023,11,9814.25
04/11/2023,12,9634.24
04/11/2023,13,9442.97
04/11/2023,14,9418.84
04/11/2023,15,9681.61
04/11/2023,16,10403.32
04/11/2023,17,11259.82
04/11/2023,18,12254.5
04/11/2023,19,12873.14
04/11/2023,20,13220.22
04/11/2023,21,12911.99
04/11/2023,22,12082.32
04/11/2023,23,11069.4
04/11/2023,24,10109.46
04/12/2023,1,9709.39
04/12/2023,2,9598.48
04/12/2023,3,9434.2
04/12/2023,4,9409.72
04/12/2023,5,9589.54
04/12/2023,6,9888.7
04/12/2023,7,11056.21
04/12/2023,8,11485.06
04/12/2023,9,11028.01
04/12/2023,10,10371.72
04/12/2023,11,9815.2
04/12/2023,12,9286.3
04/12/2023,13,9301.58
04/12/2023,14,9529.39
04/12/2023,15,9607.41
04/12/2023,16,9918.0
04/12/2023,17,10654.03
04/12/2023,18,11759.03
04/12/2023,19,12719.79
04/12/2023,20,13194.92
04/12/2023,21,13040.1
04/12/2023,22,12202.65
04/12/2023,23,11120.73
04/12/2023,24,10128.65
04/13/2023,1,9504.14
04/13/2023,2,9370.75
04/13/2023,3,9577.63
04/13/2023,4,9594.27
04/13/2023,5,9811.71
04/13/2023,6,10168.09
04/13/2023,7,10947.66
04/13/2023,8,11283.9
04/13/2023,9,10658.67
04/13/2023,10,10029.12
04/13/2023,11,9943.11
04/13/2023,12,9821.55
04/13/2023,13,9880.88
04/13/2023,14,10188.48
04/13/2023,15,10582.45
04/13/2023,16,11262.64
04/13/2023,17,11995.99
04/13/2023,18,13298.04
04/13/2023,19,14134.75
04/13/2023,20,14416.23
04/13/2023,21,14266.2
04/13/2023,22,13521.17
04/13/2023,23,12327.32
04/13/2023,24,11246.44
04/14/2023,1,10540.32
04/14/2023,2,10353.99
04/14/2023,3,10209.74
04/14/2023,4,10136.56
04/14/2023,5,10227.25
04/14/2023,6,10330.75
04/14/2023,7,11258.82
04/14/2023,8,11433.94
04/14/2023,9,11206.3
04/14/2023,10,10805.57
04/14/2023,11,10547.38
04/14/2023,12,10629.02
04/14/2023,13,10828.58
04/14/2023,14,11111.0
04/14/2023,15,11392.94
04/14/2023,16,11980.83
04/14/2023,17,12899.4
04/14/2023,18,13650.03
04/14/2023,19,13893.37
04/14/2023,20,13858.0
04/14/2023,21,13537.4
04/14/2023,22,12679.64
04/14/2023,23,11662.22
04/14/2023,24,10649.2
04/15/2023,1,9895.47
04/15/2023,2,9369.93
04/15/2023,3,9030.64
04/15/2023,4,8846.99
04/15/2023,5,8847.2
04/15/2023,6,9056.86
04/15/2023,7,9369.66
04/15/2023,8,9504.55
04/15/2023,9,9482.86
04/15/2023,10,9173.57
04/15/2023,11,8693.89
04/15/2023,12,8503.14
04/15/2023,13,8619.89
04/15/2023,14,8902.54
04/15/2023,15,9136.99
04/15/2023,16,9690.11
04/15/2023,17,10577.41
04/15/2023,18,11444.28
04/15/2023,19,11958.34
04/15/2023,20,12186.38
04/15/2023,21,12032.16
04/15/2023,22,11455.76
04/15/2023,23,10715.68
04/15/2023,24,9975.85
04/16/2023,1,9539.61
04/16/2023,2,9255.31
04/16/2023,3,8983.62
04/16/2023,4,8853.06
04/16/2023,5,8845.94
04/16/2023,6,8898.19
04/16/2023,7,9052.5
04/16/2023,8,9430.01
04/16/2023,9,9841.64
04/16/2023,10,10129.52
04/16/2023,11,10062.47
04/16/2023,12,9832.05
04/16/2023,13,9781.2
04/16/2023,14,9813.21
04/16/2023,15,9905.92
04/16/2023,16,10218.85
04/16/2023,17,10711.15
04/16/2023,18,11403.65
04/16/2023,19,11948.91
04/16/2023,20,12297.55
04/16/2023,21,12157.51
04/16/2023,22,11464.75
04/16/2023,23,10552.81
04/16/2023,24,10116.64
04/17/2023,1,9939.07
04/17/2023,2,9592.54
04/17/2023,3,9406.74
04/17/2023,4,9387.38
04/17/2023,5,9631.74
04/17/2023,6,9671.96
04/17/2023,7,10598.62
04/17/2023,8,11475.13
04/17/2023,9,12021.72
04/17/2023,10,12354.94
04/17/2023,11,12493.66
04/17/2023,12,12537.86
04/17/2023,13,12652.02
04/17/2023,14,12635.28
04/17/2023,15,12434.91
04/17/2023,16,12388.17
04/17/2023,17,12543.18
04/17/2023,18,12883.36
04/17/2023,19,13026.24
04/17/2023,20,13071.17
04/17/2023,21,12774.05
04/17/2023,22,12009.01
04/17/2023,23,10985.93
04/17/2023,24,10082.44
04/18/2023,1,9636.52
04/18/2023,2,9369.24
04/18/2023,3,9446.37
04/18/2023,4,9409.33
04/18/2023,5,9128.28
04/18/2023,6,9882.22
04/18/2023,7,10957.06
04/18/2023,8,11328.12
04/18/2023,9,10851.91
04/18/2023,10,10546.11
04/18/2023,11,10798.27
04/18/2023,12,11042.92
04/18/2023,13,11220.38
04/18/2023,14,11204.17
04/18/2023,15,10731.27
04/18/2023,16,11080.02
04/18/2023,17,11403.61
04/18/2023,18,12020.63
04/18/2023,19,12552.21
04/18/2023,20,13004.57
04/18/2023,21,12885.02
04/18/2023,22,12143.54
04/18/2023,23,11233.13
04/18/2023,24,10547.21
04/19/2023,1,9968.91
04/19/2023,2,9846.79
04/19/2023,3,9966.47
04/19/2023,4,9976.5
04/19/2023,5,10211.17
04/19/2023,6,10417.1
04/19/2023,7,11382.14
04/19/2023,8,11812.13
04/19/2023,9,11347.98
04/19/2023,10,10743.68
04/19/2023,11,10890.51
04/19/2023,12,11627.98
04/19/2023,13,11477.93
04/19/2023,14,11111.83
04/19/2023,15,11259.01
04/19/2023,16,11687.12
04/19/2023,17,11743.24
04/19/2023,18,12419.76
04/19/2023,19,12930.12
04/19/2023,20,13305.18
04/19/2023,21,13196.37
04/19/2023,22,12511.34
04/19/2023,23,11523.93
04/19/2023,24,10769.34
04/20/2023,1,10427.13
04/20/2023,2,10285.3
04/20/2023,3,10114.56
04/20/2023,4,10105.94
04/20/2023,5,10386.22
04/20/2023,6,11102.51
04/20/2023,7,11760.02
04/20/2023,8,12133.26
04/20/2023,9,11257.77
04/20/2023,10,10003.57
04/20/2023,11,9537.78
04/20/2023,12,9292.38
04/20/2023,13,9383.93
04/20/2023,14,8949.22
04/20/2023,15,8783.41
04/20/2023,16,9014.44
04/20/2023,17,10120.84
04/20/2023,18,11061.72
04/20/2023,19,12065.88
04/20/2023,20,12655.76
04/20/2023,21,12743.2
04/20/2023,22,12096.13
04/20/2023,23,11156.83
04/20/2023,24,10520.0
04/21/2023,1,9732.55
04/21/2023,2,9731.97
04/21/2023,3,9623.18
04/21/2023,4,9370.83
04/21/2023,5,9606.38
04/21/2023,6,10104.4
04/21/2023,7,11114.23
04/21/2023,8,11580.76
04/21/2023,9,11063.84
04/21/2023,10,10129.36
04/21/2023,11,9144.29
04/21/2023,12,8706.46
04/21/2023,13,8407.82
04/21/2023,14,8302.26
04/21/2023,15,8570.69
04/21/2023,16,8994.26
04/21/2023,17,9893.05
04/21/2023,18,10691.51
04/21/2023,19,11685.94
04/21/2023,20,12199.22
04/21/2023,21,12257.42
04/21/2023,22,11703.86
04/21/2023,23,10913.26
04/21/2023,24,10115.08
04/22/2023,1,9520.98
04/22/2023,2,9151.23
04/22/2023,3,8938.32
04/22/2023,4,8840.8
04/22/2023,5,9135.64
04/22/2023,6,9480.94
04/22/2023,7,9821.68
04/22/2023,8,10027.7
04/22/2023,9,10339.74
04/22/2023,10,10383.34
04/22/2023,11,10222.84
04/22/2023,12,10012.69
04/22/2023,13,9910.51
04/22/2023,14,10073.06
04/22/2023,15,10293.44
04/22/2023,16,10496.88
04/22/2023,17,11000.34
04/22/2023,18,11603.18
04/22/2023,19,11937.83
04/22/2023,20,12084.72
04/22/2023,21,11919.02
04/22/2023,22,11377.24
04/22/2023,23,10667.01
04/22/2023,24,9955.04
04/23/2023,1,9434.06
04/23/2023,2,9044.54
04/23/2023,3,8847.56
04/23/2023,4,8985.48
04/23/2023,5,8824.12
04/23/2023,6,8980.74
04/23/2023,7,9319.47
04/23/2023,8,9838.0
04/23/2023,9,10506.85
04/23/2023,10,11167.33
04/23/2023,11,11576.67
04/23/2023,12,11801.37
04/23/2023,13,11831.38
04/23/2023,14,11831.21
04/23/2023,15,11919.65
04/23/2023,16,11778.89
04/23/2023,17,12101.08
04/23/2023,18,12518.03
04/23/2023,19,12635.53
04/23/2023,20,12722.13
04/23/2023,21,12512.03
04/23/2023,22,11781.45
04/23/2023,23,10861.16
04/23/2023,24,10038.99
04/24/2023,1,9691.62
04/24/2023,2,9355.03
04/24/2023,3,9326.71
04/24/2023,4,9415.24
04/24/2023,5,9563.26
04/24/2023,6,10429.91
04/24/2023,7,11546.31
04/24/2023,8,12148.11
04/24/2023,9,12092.63
04/24/2023,10,11607.4
04/24/2023,11,11117.37
04/24/2023,12,10583.4
04/24/2023,13,10164.67
04/24/2023,14,10067.44
04/24/2023,15,10089.76
04/24/2023,16,10413.94
04/24/2023,17,11049.87
04/24/2023,18,11971.07
04/24/2023,19,12636.37
04/24/2023,20,12990.6
04/24/2023,21,12928.52
04/24/2023,22,12164.27
04/24/2023,23,11395.91
04/24/2023,24,10535.38
04/25/2023,1,9729.11
04/25/2023,2,9374.17
04/25/2023,3,9201.84
04/25/2023,4,9231.6
04/25/2023,5,9530.01
04/25/2023,6,10372.17
04/25/2023,7,11566.52
04/25/2023,8,11925.47
04/25/2023,9,11223.34
04/25/2023,10,10147.96
04/25/2023,11,9493.52
04/25/2023,12,9789.84
04/25/2023,13,10305.07
04/25/2023,14,10427.22
04/25/2023,15,10425.3
04/25/2023,16,10594.29
04/25/2023,17,11190.62
04/25/2023,18,11962.29
04/25/2023,19,12565.61
04/25/2023,20,12981.94
04/25/2023,21,12962.36
04/25/2023,22,12226.92
04/25/2023,23,11220.42
04/25/2023,24,10284.57
04/26/2023,1,9705.85
04/26/2023,2,9581.53
04/26/2023,3,9459.2
04/26/2023,4,9462.91
04/26/2023,5,9544.52
04/26/2023,6,10400.85
04/26/2023,7,11651.25
04/26/2023,8,12188.92
04/26/2023,9,11854.2
04/26/2023,10,11100.97
04/26/2023,11,10441.32
04/26/2023,12,10028.25
04/26/2023,13,9776.95
04/26/2023,14,9807.27
04/26/2023,15,9960.72
04/26/2023,16,10371.25
04/26/2023,17,10865.88
04/26/2023,18,11470.85
04/26/2023,19,12282.82
04/26/2023,20,12850.8
04/26/2023,21,12928.59
04/26/2023,22,12224.1
04/26/2023,23,11248.13
04/26/2023,24,10853.66
04/27/2023,1,10523.37
04/27/2023,2,10227.06
04/27/2023,3,10048.61
04/27/2023,4,10036.82
04/27/2023,5,10016.1
04/27/2023,6,10476.24
04/27/2023,7,11433.11
04/27/2023,8,11906.28
04/27/2023,9,11629.52
04/27/2023,10,11578.94
04/27/2023,11,11182.91
04/27/2023,12,10967.72
04/27/2023,13,10808.53
04/27/2023,14,10519.77
04/27/2023,15,10470.82
04/27/2023,16,10453.1
04/27/2023,17,10902.93
04/27/2023,18,11395.73
04/27/2023,19,12146.36
04/27/2023,20,12723.76
04/27/2023,21,12877.35
04/27/2023,22,12231.58
04/27/2023,23,11354.9
04/27/2023,24,10632.82
04/28/2023,1,10333.51
04/28/2023,2,10007.08
04/28/2023,3,9858.58
04/28/2023,4,9860.34
04/28/2023,5,9831.5
04/28/2023,6,10404.47
04/28/2023,7,11381.93
04/28/2023,8,11557.21
04/28/2023,9,10711.44
04/28/2023,10,9954.25
04/28/2023,11,9397.3
04/28/2023,12,9083.8
04/28/2023,13,8826.62
04/28/2023,14,8914.89
04/28/2023,15,9184.56
04/28/2023,16,9838.1
04/28/2023,17,10495.12
04/28/2023,18,11348.53
04/28/2023,19,11897.48
04/28/2023,20,12282.02
04/28/2023,21,12276.15
04/28/2023,22,11722.01
04/28/2023,23,10921.88
04/28/2023,24,10098.09
04/29/2023,1,9730.4
04/29/2023,2,9418.61
04/29/2023,3,9279.96
04/29/2023,4,9384.03
04/29/2023,5,9466.28
04/29/2023,6,9242.35
04/29/2023,7,9561.67
04/29/2023,8,9907.92
04/29/2023,9,10259.82
04/29/2023,10,10330.92
04/29/2023,11,10289.78
04/29/2023,12,10517.9
04/29/2023,13,10482.55
04/29/2023,14,10353.25
04/29/2023,15,10232.42
04/29/2023,16,10426.25
04/29/2023,17,11001.42
04/29/2023,18,11662.75
04/29/2023,19,12039.43
04/29/2023,20,12213.66
04/29/2023,21,12085.23
04/29/2023,22,11556.09
04/29/2023,23,10840.01
04/29/2023,24,10091.61
04/30/2023,1,9540.52
04/30/2023,2,9464.98
04/30/2023,3,9263.85
04/30/2023,4,9158.73
04/30/2023,5,9191.5
04/30/2023,6,9403.82
04/30/2023,7,9750.75
04/30/2023,8,9970.98
04/30/2023,9,10855.47
04/30/2023,10,11332.54
04/30/2023,11,11242.72
04/30/2023,12,11517.58
04/30/2023,13,11757.47
04/30/2023,14,11732.02
04/30/2023,15,11698.97
04/30/2023,16,12015.87
04/30/2023,17,12536.73
04/30/2023,18,12999.98
04/30/2023,19,13097.24
04/30/2023,20,13025.18
04/30/2023,21,12648.73
04/30/2023,22,11872.57
04/30/2023,23,10987.93
04/30/2023,24,10386.95
05/01/2023,1,10158.74
05/01/2023,2,9789.59
05/01/2023,3,9610.06
05/01/2023,4,9485.4
05/01/2023,5,9505.73
05/01/2023,6,10031.6
05/01/2023,7,11266.68
05/01/2023,8,12015.14
05/01/2023,9,11996.62
05/01/2023,10,11298.08
05/01/2023,11,10570.98
05/01/2023,12,10056.96
05/01/2023,13,9762.62
05/01/2023,14,10058.06
05/01/2023,15,10318.33
05/01/2023,16,10191.5
05/01/2023,17,10768.7
05/01/2023,18,11689.38
05/01/2023,19,12423.35
05/01/2023,20,12815.15
05/01/2023,21,12852.48
05/01/2023,22,12117.29
05/01/2023,23,11105.0
05/01/2023,24,10174.85
05/02/2023,1,10173.3
05/02/2023,2,9889.37
05/02/2023,3,9928.63
05/02/2023,4,9981.39
05/02/2023,5,10067.01
05/02/2023,6,10704.87
05/02/2023,7,11404.31
05/02/2023,8,11949.94
05/02/2023,9,11570.33
05/02/2023,10,11521.83
05/02/2023,11,11333.34
05/02/2023,12,11531.54
05/02/2023,13,11538.1
05/02/2023,14,11360.17
05/02/2023,15,10795.93
05/02/2023,16,10879.76
05/02/2023,17,11495.57
05/02/2023,18,12314.99
05/02/2023,19,12805.34
05/02/2023,20,13140.18
05/02/2023,21,13119.12
05/02/2023,22,12369.97
05/02/2023,23,11340.84
05/02/2023,24,10486.62
05/03/2023,1,10413.43
05/03/2023,2,10091.42
05/03/2023,3,9925.56
05/03/2023,4,9910.11
05/03/2023,5,10168.56
05/03/2023,6,10372.54
05/03/2023,7,11498.8
05/03/2023,8,11861.61
05/03/2023,9,11365.34
05/03/2023,10,10931.2
05/03/2023,11,11155.89
05/03/2023,12,11133.65
05/03/2023,13,11225.52
05/03/2023,14,11279.28
05/03/2023,15,11165.72
05/03/2023,16,11166.79
05/03/2023,17,11608.66
05/03/2023,18,12431.22
05/03/2023,19,12992.36
05/03/2023,20,13269.76
05/03/2023,21,13138.52
05/03/2023,22,12384.98
05/03/2023,23,11336.57
05/03/2023,24,10410.08
05/04/2023,1,10133.31
05/04/2023,2,10091.99
05/04/2023,3,9917.36
05/04/2023,4,9896.28
05/04/2023,5,10138.98
05/04/2023,6,10358.8
05/04/2023,7,11661.76
05/04/2023,8,12480.7
05/04/2023,9,12510.87
05/04/2023,10,12265.52
05/04/2023,11,12035.58
05/04/2023,12,11884.34
05/04/2023,13,11616.11
05/04/2023,14,11799.12
05/04/2023,15,11886.46
05/04/2023,16,11966.42
05/04/2023,17,12153.44
05/04/2023,18,12512.26
05/04/2023,19,12882.47
05/04/2023,20,13211.47
05/04/2023,21,13223.65
05/04/2023,22,12548.05
05/04/2023,23,11507.67
05/04/2023,24,10556.85
05/05/2023,1,10356.3
05/05/2023,2,10348.12
05/05/2023,3,10442.61
05/05/2023,4,10503.14
05/05/2023,5,10703.25
05/05/2023,6,10852.7
05/05/2023,7,11455.02
05/05/2023,8,11959.4
05/05/2023,9,11790.38
05/05/2023,10,11438.49
05/05/2023,11,11191.46
05/05/2023,12,11045.78
05/05/2023,13,10883.66
05/05/2023,14,10472.42
05/05/2023,15,9980.46
05/05/2023,16,9910.14
05/05/2023,17,10345.29
05/05/2023,18,10955.26
05/05/2023,19,11767.24
05/05/2023,20,12224.71
05/05/2023,21,12432.06
05/05/2023,22,11923.42
05/05/2023,23,11098.47
05/05/2023,24,10279.88
