ASSET ID,ASSET NAME,RESOURCE ID,Fuel Type,RESOURCE NAME,GENERATOR TYPE,Primary Fuel Type,ALT FUEL TYPE,EIA PLANT NUMBER,Nameplate Capacity (MW)
850,GLENDALE HYDRO,850.0,Hydro,GLENDALE HYDRO,HYDRO: RUN OF RIVER,WAT,,,1.2181565179893687
851,GARDNER FALLS,851.0,Hydro,GARDNER FALLS,HYDRO: RUN OF RIVER,WAT,,1634,2.8751960764186326
852,SOUTH BARRE HYDRO,852.0,Hydro,SOUTH BARRE HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.11819112399638117
854,ORANGE HYDRO 1,854.0,Hydro,ORANGE HYDRO 1,HYDRO: RUN OF RIVER,WAT,,,0.1378896446624447
855,ORANGE HYDRO 2,855.0,Hydro,ORANGE HYDRO 2,HYDRO: RUN OF RIVER,WAT,,,0.2757792893248894
856,HUNT'S POND,856.0,Hydro,HUNT'S POND,HYDRO: RUN OF RIVER,WAT,,,0.09455289919710494
857,OAKDALE HYDRO,857.0,Hydro,OAKDALE HYDRO,HYDRO: RUN OF RIVER,WAT,,10824,2.3638224799276237
859,BOATLOCK,859.0,Hydro,BOATLOCK,HYDRO: RUN OF RIVER,WAT,,1603,2.4567994974714433
860,BRIAR HYDRO,860.0,Hydro,BRIAR HYDRO,HYDRO: RUN OF RIVER,WAT,,50351,4.7276449598552475
861,CANAAN,861.0,Hydro,CANAAN,HYDRO: RUN OF RIVER,WAT,,3750,0.9203148855184881
862,CHEMICAL,862.0,Hydro,CHEMICAL,HYDRO: RUN OF RIVER,WAT,,1604,1.2677967900678486
863,CLEMENT DAM,863.0,Hydro,CLEMENT DAM,HYDRO: RUN OF RIVER,WAT,,10276,1.8910579839420987
864,DWIGHT,864.0,Hydro,DWIGHT,HYDRO: RUN OF RIVER,WAT,,6378,1.3757446833178768
865,ERROL,865.0,Hydro,ERROL,HYDRO: RUN OF RIVER,WAT,,10570,2.3638224799276237
866,GREGGS,866.0,Hydro,GREGGS,HYDRO: RUN OF RIVER,WAT,,50384,2.7656723015153193
867,INDIAN ORCHARD,867.0,Hydro,INDIAN ORCHARD,HYDRO: RUN OF RIVER,WAT,,6379,2.623842952719662
868,MILTON MILLS HYDRO,868.0,Hydro,MILTON MILLS HYDRO,HYDRO: RUN OF RIVER,WAT,,10519,1.1897906482302372
869,MINE FALLS,869.0,Hydro,MINE FALLS,HYDRO: RUN OF RIVER,WAT,,10183,2.3638224799276237
870,PEMBROKE,870.0,Hydro,PEMBROKE,HYDRO: RUN OF RIVER,WAT,,50312,2.048646149270607
871,PENNACOOK FALLS LOWER,871.0,Hydro,PENNACOOK FALLS LOWER,HYDRO: RUN OF RIVER,WAT,,50351,3.1517633065701647
872,PENNACOOK FALLS UPPER,872.0,Hydro,PENNACOOK FALLS UPPER,HYDRO: RUN OF RIVER,WAT,,50414,2.4583753791247287
873,PUTTS BRIDGE,873.0,Hydro,PUTTS BRIDGE,HYDRO: RUN OF RIVER,WAT,,1637,3.2313453300610613
874,RED BRIDGE,874.0,Hydro,RED BRIDGE,HYDRO: RUN OF RIVER,WAT,,1638,3.5709478263439967
875,RIVER BEND,875.0,Hydro,RIVER BEND,HYDRO: RUN OF RIVER,WAT,,,1.4104140796901488
876,ROBERTSVILLE,876.0,Hydro,ROBERTSVILLE,HYDRO: RUN OF RIVER,WAT,,549,0.4916750758249457
877,SCOTLAND,877.0,Hydro,SCOTLAND,HYDRO: RUN OF RIVER,WAT,,551,1.7728668599457176
878,SKINNER,878.0,Hydro,SKINNER,HYDRO: RUN OF RIVER,WAT,,1608,0.22062343145991156
879,TAFTVILLE  CT,879.0,Hydro,TAFTVILLE  CT,HYDRO: RUN OF RIVER,WAT,,554,1.4766011091281221
882,FRANKLIN FALLS,882.0,Hydro,FRANKLIN FALLS,HYDRO: RUN OF RIVER,WAT,,10109,0.630352661314033
883,SALMON FALLS HYDRO,883.0,Hydro,SALMON FALLS HYDRO,HYDRO: RUN OF RIVER,WAT,,50702,0.9455289919710493
884,SWANS FALLS,884.0,Hydro,SWANS FALLS,HYDRO: RUN OF RIVER,WAT,,1518,0.3151763306570165
886,COCHECO FALLS,886.0,Hydro,COCHECO FALLS,HYDRO: RUN OF RIVER,WAT,,,0.5594379869162042
887,CHINA MILLS DAM,887.0,Hydro,CHINA MILLS DAM,HYDRO: RUN OF RIVER,WAT,,50103,0.709146743978287
888,NEWFOUND HYDRO,888.0,Hydro,NEWFOUND HYDRO,HYDRO: RUN OF RIVER,WAT,,50324,1.549091665179236
889,SUNAPEE HYDRO,889.0,Hydro,SUNAPEE HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.5121615373176518
890,NASHUA HYDRO,890.0,Hydro,NASHUA HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.6618702943797345
891,HILLSBORO MILLS,891.0,Hydro,HILLSBORO MILLS,HYDRO: RUN OF RIVER,WAT,,10036,0.4491262711862484
892,LAKEPORT DAM,892.0,Hydro,LAKEPORT DAM,HYDRO: RUN OF RIVER,WAT,,,0.5673173951826296
893,WEST HOPKINTON HYDRO,893.0,Hydro,WEST HOPKINTON HYDRO,HYDRO: RUN OF RIVER,WAT,,54384,0.9849260333031764
894,LISBON HYDRO,894.0,Hydro,LISBON HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.4057895257209087
895,LOWER ROBERTSON DAM,895.0,Hydro,LOWER ROBERTSON DAM,HYDRO: RUN OF RIVER,WAT,,,0.709146743978287
897,OLD NASH DAM,897.0,Hydro,OLD NASH DAM,HYDRO: RUN OF RIVER,WAT,,,0.18122639012778446
900,GREAT FALLS LOWER,900.0,Hydro,GREAT FALLS LOWER,HYDRO: RUN OF RIVER,WAT,,50704,0.8667349093067953
902,HOSIERY MILL DAM,902.0,Hydro,HOSIERY MILL DAM,HYDRO: RUN OF RIVER,WAT,,,0.9849260333031764
903,WYANDOTTE HYDRO,903.0,Hydro,WYANDOTTE HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.11819112399638117
904,LOCHMERE DAM,904.0,Hydro,LOCHMERE DAM,HYDRO: RUN OF RIVER,WAT,,54572,0.8115790514418174
905,ASHUELOT HYDRO,905.0,Hydro,ASHUELOT HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.7327849687775633
906,ROLLINSFORD HYDRO,906.0,Hydro,ROLLINSFORD HYDRO,HYDRO: RUN OF RIVER,WAT,,54418,1.1819112399638119
908,OTIS MILL HYDRO,908.0,Hydro,OTIS MILL HYDRO,HYDRO: RUN OF RIVER,WAT,,50080,0.11819112399638117
909,STEELS POND HYDRO,909.0,Hydro,STEELS POND HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.7721820101096903
910,CAMPTON DAM,910.0,Hydro,CAMPTON DAM,HYDRO: RUN OF RIVER,WAT,,,0.37033218852199434
911,KELLEYS FALLS,911.0,Hydro,KELLEYS FALLS,HYDRO: RUN OF RIVER,WAT,,,0.33802661462965017
913,GOODRICH FALLS,913.0,Hydro,GOODRICH FALLS,HYDRO: RUN OF RIVER,WAT,,,0.3939704133212706
914,CHAMBERLAIN FALLS,914.0,Hydro,CHAMBERLAIN FALLS,HYDRO: RUN OF RIVER,WAT,,,0.10243230746353035
915,MONADNOCK PAPER MILLS,915.0,Hydro,MONADNOCK PAPER MILLS,HYDRO: RUN OF RIVER,WAT,,,1.5364846119529552
919,HOPKINTON HYDRO,919.0,Hydro,HOPKINTON HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.1969852066606353
925,OTTER LANE HYDRO,925.0,Hydro,OTTER LANE HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.0709146743978287
926,PETERBOROUGH LOWER HYDRO,926.0,Hydro,PETERBOROUGH LOWER HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.22062343145991156
928,SALMON BROOK STATION 3,928.0,Hydro,SALMON BROOK STATION 3,HYDRO: RUN OF RIVER,WAT,,,0.2568687094854684
931,AVERY DAM,931.0,Hydro,AVERY DAM,HYDRO: RUN OF RIVER,WAT,,,0.3774236559617772
932,WATSON DAM,932.0,Hydro,WATSON DAM,HYDRO: RUN OF RIVER,WAT,,,0.1969852066606353
933,WESTON DAM,933.0,Hydro,WESTON DAM,HYDRO: RUN OF RIVER,WAT,,1509,0.4128809931606916
935,SUNNYBROOK HYDRO 2,935.0,Hydro,SUNNYBROOK HYDRO 2,HYDRO: RUN OF RIVER,WAT,,,0.03939704133212706
941,PETERBOROUGH UPPER HYDRO,941.0,Hydro,PETERBOROUGH UPPER HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.3151763306570165
943,FOUR HILLS LANDFILL,943.0,LandFill Gas,FOUR HILLS LANDFILL,INTERNAL COMBUSTION,LFG,,,0.630352661314033
947,RIVERDALE MILLS - QF,947.0,Hydro,RIVERDALE MILLS - QF,HYDRO: RUN OF RIVER,WAT,,50601,0.1418293487956574
948,PEPPERELL HYDRO COMPANY LLC,948.0,Hydro,PEPPERELL HYDRO COMPANY LLC,HYDRO: RUN OF RIVER,WAT,,10694,1.260705322628066
951,BALTIC MILLS - QF,951.0,Hydro,BALTIC MILLS - QF,HYDRO: RUN OF RIVER,WAT,,,0.23638224799276233
957,HG&E HYDRO/CABOT 1-4,957.0,Hydro,HG&E HYDRO CABOT 1-4,HYDRO: RUN OF RIVER,WAT,,9864,2.1077417112687975
969,POWDER MILL HYDRO,969.0,Hydro,POWDER MILL HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.10243230746353035
970,DUDLEY HYDRO,970.0,Hydro,DUDLEY HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.2552928278321833
978,NEW MILFORD,978.0,Gas-Other,NEW MILFORD,INTERNAL COMBUSTION,OBG,,50564,2.521410645256132
1005,DIGHTON POWER LLC,1005.0,Gas,BG DIGHTON POWER LLC,COMBINED CYCLE,NG,,55026,133.949940529232
1030,OAK BLUFFS,1030.0,Oil,OAK BLUFFS,INTERNAL COMBUSTION,KER,,1597,5.909556199819058
1031,WEST TISBURY,1031.0,Oil,WEST TISBURY,INTERNAL COMBUSTION,KER,,6049,3.9397041332127056
1032,BRIDGEPORT ENERGY 1,1032.0,Gas,BRIDGEPORT ENERGY 1,COMBINED CYCLE,NG,,55042,422.61206236972697
1034,RIVERSIDE 4-7,1034.0,Hydro,RIVERSIDE 4-7,HYDRO: RUN OF RIVER,WAT,,1607,2.6726952839714997
1035,RIVERSIDE 8,1035.0,Hydro,RIVERSIDE 8,HYDRO: RUN OF RIVER,WAT,,1607,3.5882825245301326
1047,FAIRFAX,1047.0,Hydro,FAIRFAX,HYDRO: RUN OF RIVER,WAT,,3712,3.8916397427875107
1048,WARE HYDRO,1048.0,Hydro,WARE HYDRO,HYDRO: RUN OF RIVER,WAT,,50419,0.9455289919710493
1049,COLLINS HYDRO,1049.0,Hydro,COLLINS HYDRO,HYDRO: RUN OF RIVER,WAT,,52166,1.0243230746353036
1050,CHICOPEE HYDRO,1050.0,Hydro,CHICOPEE HYDRO,HYDRO: RUN OF RIVER,WAT,,50832,2.048646149270607
1054,BLACKSTONE HYDRO ASSOC,1054.0,Hydro,BLACKSTONE HYDRO ASSOC,HYDRO: RUN OF RIVER,WAT,,3245,0.5909556199819059
1057,BLACKSTONE HYDRO LOAD REDUCER,1057.0,Hydro,BLACKSTONE HYDRO LOAD REDUCER,HYDRO: RUN OF RIVER,WAT,,50177,1.5758816532850823
1061,MASCOMA HYDRO,1061.0,Hydro,MASCOMA HYDRO,HYDRO: RUN OF RIVER,WAT,,54471,1.05426482604772
1062,MWRA COSGROVE,1062.0,Hydro,MWRA COSGROVE,HYDRO: WEEKLY PONDAGE,WAT,,10825,2.521410645256132
1086,BERKSHIRE POWER,1086.0,Gas,BERKSHIRE POWER,COMBINED CYCLE,NG,,55041,227.7148988996944
1109,MMWAC,1109.0,Refuse/Woods,MMWAC,STEAM TURBINE,MSW,,50035,2.4426165625918776
1113,BRASSUA HYDRO,1113.0,Hydro,BRASSUA HYDRO,HYDRO: DAILY PONDAGE,WAT,,10555,3.3117152943786006
1117,GREAT WORKS COMPOSITE,1117.0,Hydro,GREAT WORKS COMPOSITE,HYDRO: RUN OF RIVER,WAT,,,0.7233296788578528
1119,KENNEBAGO HYDRO,1119.0,Hydro,KENNEBAGO HYDRO,HYDRO: RUN OF RIVER,WAT,,,0.709146743978287
1122,CASCADE-DIAMOND-QF,1122.0,Hydro,CASCADE-DIAMOND-QF,HYDRO: RUN OF RIVER,WAT,,,0.6870844008322959
1185,STONY BROOK GT1A,1185.0,Oil,STONY BROOK GT1A,COMBINED CYCLE,DFO,NG,6081,107.2392980646285
1186,STONY BROOK GT1B,1186.0,Oil,STONY BROOK GT1B,COMBINED CYCLE,DFO,NG,6081,107.08115834072134
1187,STONY BROOK GT1C,1187.0,Oil,STONY BROOK GT1C,COMBINED CYCLE,DFO,NG,6081,107.08115834072134
1209,CRRA HARTFORD LANDFILL,1209.0,LandFill Gas,CRRA HARTFORD LANDFILL,INTERNAL COMBUSTION,LFG,,55163,2.2479951784111702
1210,MILLENNIUM,1210.0,Gas,MILLENNIUM,COMBINED CYCLE,NG,,55079,336.84470338968634
1221,ESSEX DIESELS,1221.0,Oil,ESSEX DIESELS,INTERNAL COMBUSTION,DFO,,3737,5.042821290512264
1226,TIVERTON POWER,1226.0,Gas,TIVERTON POWER,COMBINED CYCLE,NG,,55048,215.6594042520635
1255,RUMFORD POWER,1255.0,Gas,RUMFORD POWER,COMBINED CYCLE,NG,,55100,214.98965454941737
1258,BHE SMALL HYDRO COMPOSITE,1258.0,Hydro,BHE SMALL HYDRO COMPOSITE,HYDRO: RUN OF RIVER,WAT,,,2.2141137228655405
1270,SYSKO STONY BROOK,1270.0,Hydro,SYSKO STONY BROOK,HYDRO: RUN OF RIVER,WAT,,,0.023638224799276235
1273,AUTOMATIC HYDRO,1273.0,Hydro,AUTOMATIC HYDRO,HYDRO: RUN OF RIVER,WAT,,54148,0.630352661314033
1286,ANP-BLACKSTONE ENERGY 1,1286.0,Gas,ANP-BLACKSTONE ENERGY CO. #1,COMBINED CYCLE,NG,,55212,227.7148988996944
1287,ANP-BLACKSTONE ENERGY 2,1287.0,Gas,ANP-BLACKSTONE ENERGY 2,COMBINED CYCLE,NG,,55212,227.7148988996944
1342,LAKE ROAD 1,1342.0,Gas,LAKE ROAD 1,COMBINED CYCLE,NG,,55149,227.7148988996944
1343,LAKE ROAD 2,1343.0,Gas,LAKE ROAD 2,COMBINED CYCLE,NG,,55149,227.7148988996944
1344,LAKE ROAD 3,1344.0,Gas,LAKE ROAD 3,COMBINED CYCLE,NG,,55149,227.7148988996944
1368,ROCKY GORGE CORPORATION,1368.0,Hydro,ROCKY GORGE CORPORATION,HYDRO: RUN OF RIVER,WAT,,,0.43336745465339765
1376,WALLINGFORD UNIT 1,1376.0,Gas,PPL WALLINGFORD UNIT 1,GAS TURBINE,NG,,55517,47.670104835543086
1377,WALLINGFORD UNIT 2,1377.0,Gas,PPL WALLINGFORD UNIT 2,GAS TURBINE,NG,,55517,47.670104835543086
1378,WALLINGFORD UNIT 3,1378.0,Gas,PPL WALLINGFORD UNIT 3,GAS TURBINE,NG,,55517,47.670104835543086
1379,WALLINGFORD UNIT 4,1379.0,Gas,PPL WALLINGFORD UNIT 4,GAS TURBINE,NG,,55517,47.670104835543086
1380,WALLINGFORD UNIT 5,1380.0,Gas,PPL WALLINGFORD UNIT 5,GAS TURBINE,NG,,55517,47.670104835543086
1385,MILFORD POWER 1,1385.0,Gas,Milford Power 1 Incremental,COMBINED CYCLE,NG,,55126,227.7148988996944
1386,MILFORD POWER 2,1386.0,Gas,MILFORD POWER 2,COMBINED CYCLE,NG,,55126,227.7148988996944
1412,ANP-BELLINGHAM 1,1412.0,Gas,ANP-BELLINGHAM 1,COMBINED CYCLE,NG,,55211,227.7148988996944
1415,ANP-BELLINGHAM 2,1415.0,Gas,ANP-BELLINGHAM 2,COMBINED CYCLE,NG,,55211,227.7148988996944
1432,GRS-FALL RIVER,1432.0,LandFill Gas,GRS-FALL RIVER,GAS TURBINE,LFG,,55589,4.176086381205468
1478,MYSTIC 8,1478.0,Gas,MYSTIC 8,COMBINED CYCLE,NG,,1588,687.3440273346747
1572,GRANBY SANITARY LANDFILL QF,1572.0,Refuse/Woods,GRANBY SANITARY LANDFILL QF U5,INTERNAL COMBUSTION,MSW,,,4.605514131725653
1616,MYSTIC 9,1616.0,Gas,MYSTIC 9,COMBINED CYCLE,NG,,1588,687.3440273346747
1630,RISEP,1630.0,Gas,RISEP,COMBINED CYCLE,NG,,55107,466.96840326474216
1649,"EP NEWINGTON ENERGY, LLC",1649.0,Gas,"EP Newington Energy, LLC",COMBINED CYCLE,NG,DFO,55661,477.3527912463657
1656,HULL WIND TURBINE U5,1656.0,Wind,HULL WIND TURBINE U5,WIND TURBINE,WND,,,0.4435149453091235
1672,KENDALL CT,1672.0,Gas,KENDALL CT,COMBINED CYCLE,NG,DFO,1595,146.67518487950903
1693,WEST SPRINGFIELD GT-1,1693.0,Gas,WEST SPRINGFIELD GT-1,GAS TURBINE,NG,DFO,1642,47.670104835543086
1694,WEST SPRINGFIELD GT-2,1694.0,Gas,WEST SPRINGFIELD GT-2,GAS TURBINE,NG,DFO,1642,47.670104835543086
1720,MIDDLEBURY LOWER,1720.0,Hydro,MIDDLEBURY LOWER,HYDRO: RUN OF RIVER,WAT,,3716,1.8477212384767592
2278,BARKER LOWER HYDRO,2278.0,Hydro,BARKER LOWER HYDRO,HYDRO: RUN OF RIVER,WAT,,10728,1.260705322628066
2279,BARKER UPPER HYDRO,2279.0,Hydro,BARKER UPPER HYDRO,HYDRO: RUN OF RIVER,WAT,,52171,0.994381323222887
2280,BENTON FALLS HYDRO,2280.0,Hydro,BENTON FALLS HYDRO,HYDRO: RUN OF RIVER,WAT,,10523,3.431482300028267
2281,BROWNS MILL HYDRO,2281.0,Hydro,BROWNS MILL HYDRO,HYDRO: RUN OF RIVER,WAT,,50688,0.5121615373176518
2282,DAMARISCOTTA HYDRO,2282.0,Hydro,DAMARISCOTTA HYDRO,HYDRO: RUN OF RIVER,WAT,,2282,0.43336745465339765
2283,EUSTIS HYDRO,2283.0,Hydro,EUSTIS HYDRO,HYDRO: RUN OF RIVER,WAT,,50688,0.24426165625918775
2284,GARDINER HYDRO,2284.0,Hydro,GARDINER HYDRO,HYDRO: RUN OF RIVER,WAT,,50688,0.9061319506389223
2285,GREENVILLE HYDRO,2285.0,Hydro,GREENVILLE HYDRO,HYDRO: RUN OF RIVER,WAT,,50688,0.43336745465339765
2286,HACKETT MILLS HYDRO,2286.0,Hydro,HACKETT MILLS HYDRO,HYDRO: RUN OF RIVER,WAT,,2286,0.3939704133212706
2287,MECHANIC FALLS HYDRO,2287.0,Hydro,MECHANIC FALLS HYDRO,HYDRO: RUN OF RIVER,WAT,,2287,0.8273378679746682
2290,PITTSFIELD HYDRO,2290.0,Hydro,PITTSFIELD HYDRO,HYDRO: RUN OF RIVER,WAT,,2290,0.7879408266425412
2292,YORK HYDRO,2292.0,Hydro,YORK HYDRO,HYDRO: RUN OF RIVER,WAT,,50688,0.9455289919710493
2425,SPRINGFIELD REFUSE-NEW,2425.0,Refuse/Woods,SPRINGFIELD REFUSE-NEW,STEAM TURBINE,MSW,,50273,8.170363296071438
2426,HYDRO KENNEBEC,2426.0,Hydro,Hydro Kennebec,HYDRO: RUN OF RIVER,WAT,,54148,12.837525918073602
2430,BELDENS-NEW,2430.0,Hydro,BELDENS-NEW,HYDRO: RUN OF RIVER,WAT,,6451,3.6875630686870924
2431,DODGE FALLS-NEW,2431.0,Hydro,DODGE FALLS-NEW,HYDRO: RUN OF RIVER,WAT,,10526,3.940019309543363
2432,HUNTINGTON FALLS-NEW,2432.0,Hydro,HUNTINGTON FALLS-NEW,HYDRO: RUN OF RIVER,WAT,,50713,3.4669396372271812
2433,RYEGATE 1-NEW,2433.0,Refuse/Woods,RYEGATE 1-NEW,STEAM TURBINE,WDS,,51026,17.00762394899659
2434,GORGE 18 HYDRO-NEW,2434.0,Hydro,GORGE 18 HYDRO-NEW,HYDRO: RUN OF RIVER,WAT,,6475,2.773551709781745
2435,VERGENNES HYDRO-NEW,2435.0,Hydro,VERGENNES HYDRO-NEW,HYDRO: RUN OF RIVER,WAT,,6519,1.323740588759469
2462,PLAINVILLE GEN QF U5,2462.0,Gas-Other,PLAINVILLE GEN QF U5,INTERNAL COMBUSTION,OBG,,,3.7821159678841973
10349,KENDALL STEAM 3,37040.0,Gas,KENDALL STEAM,COMBINED CYCLE,NG,,1595,18.485091793034016
10401,CELLEY MILL U5,10401.0,Hydro,CELLEY MILL U5,HYDRO: RUN OF RIVER,WAT,,,0.07879408266425413
10403,EASTMAN BROOK U5,10403.0,Hydro,EASTMAN BROOK U5,HYDRO: RUN OF RIVER,WAT,,,0.23638224799276233
10406,LOWER VALLEY HYDRO U5,10406.0,Hydro,LOWER VALLEY HYDRO U5,HYDRO: RUN OF RIVER,WAT,,,0.6949638090987214
10409,SWEETWATER HYDRO U5,10409.0,Hydro,SWEETWATER HYDRO U5,HYDRO: RUN OF RIVER,WAT,,,0.6138059039545396
10424,GREAT LAKES - BERLIN,10424.0,Hydro,Great Lakes - Berlin Incremental,HYDRO: RUN OF RIVER,WAT,,54639,23.95340112993325
10615,BLUE SPRUCE FARM,10615.0,Gas-Other,BLUE SPRUCE FARM U5,INTERNAL COMBUSTION,OBG,,,0.7721820101096903
10770,WEST SPRINGFIELD HYDRO U5,10770.0,Hydro,WEST SPRINGFIELD HYDRO U5,HYDRO: RUN OF RIVER,WAT,,,0.9849260333031764
10959,RRIG EXPANSION PHASE 2,10959.0,LandFill Gas,RRIG EXPANSION PHASE 2,INTERNAL COMBUSTION,LFG,,50365,5.042821290512264
11052,GRTR NEW BEDFORD LFG UTIL PROJ,11052.0,LandFill Gas,GRTR NEW BEDFORD LFG UTIL PROJ,INTERNAL COMBUSTION,LFG,,,2.600204727920386
11126,NORTH HARTLAND HYDRO,11126.0,Hydro,NORTH HARTLAND HYDRO,HYDRO: RUN OF RIVER,WAT,,,3.8782447487345872
11408,HULL WIND TURBINE II,11408.0,Wind,HULL WIND TURBINE II,WIND TURBINE,WND,,56800,4.83834485791771
11424,RUMFORD FALLS,11424.0,Hydro,RUMFORD FALLS,HYDRO: RUN OF RIVER,WAT,,10493,34.807286016934256
11827,PORTSMOUTH ABBEY WIND QF,,Wind,NO RESOURCE,WIND TURBINE,WND,,,1.774059781236494
11842,WATERSIDE POWER,11842.0,Oil,WATERSIDE POWER,GAS TURBINE,DFO,,56189,50.231227698462
11889,IBEW LOCAL 99 SOLAR QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.13439846827549196
11925,BROCKTON BRIGHTFIELDS,11925.0,Solar,BROCKTON BRIGHTFIELDS,PHOTOVOLTAIC,SUN,,,1.1423869803416815
12108,FIEC DIESEL,12108.0,Oil,FIEC DIESEL,INTERNAL COMBUSTION,DFO,,,1.5758816532850823
12180,BERKSHIRE COW POWER,12180.0,Gas-Other,BERKSHIRE COW POWER,INTERNAL COMBUSTION,OBG,,,0.47276449598552467
12274,GREEN MOUNTAIN DAIRY,12274.0,Gas-Other,GREEN MOUNTAIN DAIRY,INTERNAL COMBUSTION,OBG,,,0.2923260466843828
12504,DEVON 15,12504.0,Oil,Devon 15-18,GAS TURBINE,KER,NG,57070,47.670104835543086
12505,MIDDLETOWN 12,12505.0,Oil,Middletown 12-15,GAS TURBINE,KER,NG,57068,47.670104835543086
12509,UNH POWER PLANT,12509.0,LandFill Gas,UNH Power Plant,GAS TURBINE,LFG,,58180,3.9050347368404346
12510,SWANTON GT-1,12510.0,Oil,Swanton Gas Turbine 1,GAS TURBINE,DFO,,63203,22.692695807305185
12511,SWANTON GT-2,12511.0,Oil,Swanton Gas Turbine 2,GAS TURBINE,DFO,,63203,22.692695807305185
12529,HOOSAC WIND,38475.0,Wind,Hoosac Wind Project,WIND TURBINE,WND,,57380,76.60793330784007
12530,SHEFFIELD WIND PLANT,12530.0,Wind,Sheffield Wind Farm,WIND TURBINE,WND,,57080,102.14283588937388
12551,KIBBY WIND POWER,12551.0,Wind,Kibby Wind Power,WIND TURBINE,WND,,56829,386.0354083970611
12564,WATERBURY GENERATION FACILITY,12564.0,Gas,Waterbury Generation Facility,GAS TURBINE,NG,DFO,56629,85.24708165220854
13515,PIERCE STATION,12526.0,Gas,Pierce,GAS TURBINE,NG,DFO,6635,79.57020437849702
13673,MATEP (DIESEL),13673.0,Oil,MATEP (DIESEL),INTERNAL COMBUSTION,DFO,,10883,15.95580173951146
13675,MATEP (COMBINED CYCLE),13675.0,Gas,MATEP (COMBINED CYCLE),COMBINED CYCLE,NG,DFO,10883,53.29198383955495
13703,ANDRO COGEN 1,13703.0,Gas,Verso VCG1,GAS TURBINE,NG,DFO,55031,48.789295985706154
13704,ANDRO COGEN 2,13704.0,Gas,Verso VCG2,GAS TURBINE,NG,DFO,55031,48.789295985706154
13705,ANDRO COGEN 3,13705.0,Gas,Verso VCG3,GAS TURBINE,NG,DFO,55031,48.789295985706154
13975,CORRIVEAU HYDROELECTRIC LLC,13975.0,Hydro,Corriveau Hydroelectric LLC,HYDRO: RUN OF RIVER,WAT,,,0.2757792893248894
14087,MAT3,14087.0,Oil,MAT3,INTERNAL COMBUSTION,DFO,,10883,15.95580173951146
14098,FITCHBURG LANDFILL,35485.0,LandFill Gas,Fitchburg-FCA-5,INTERNAL COMBUSTION,LFG,,56527,3.6095569268494816
14134,MONTAGNE FARM,14134.0,LandFill Gas,MONTAGNE FARM,INTERNAL COMBUSTION,LFG,,,0.21825960897998392
14157,COS COB 13,12524.0,Oil,Cos Cob 13&14,GAS TURBINE,KER,,542,14.65077474538475
14158,COS COB 14,12524.0,Oil,Cos Cob 13&14,GAS TURBINE,KER,,542,14.65077474538475
14177,WESTBROOK ENERGY CENTER G1,1345.0,Gas,WESTBROOK,COMBINED CYCLE,NG,,55294,217.90306575592817
14178,WESTBROOK ENERGY CENTER G2,1345.0,Gas,WESTBROOK,COMBINED CYCLE,NG,,55294,217.90306575592817
14217,NORTHFIELD MOUNTAIN 1,14217.0,Hydro,NORTHFIELD MOUNTAIN 1,HYDRO: PUMPED STORAGE,WAT,,547,211.08934745753677
14218,NORTHFIELD MOUNTAIN 2,14218.0,Hydro,NORTHFIELD MOUNTAIN 2,HYDRO: PUMPED STORAGE,WAT,,547,229.8029420902971
14219,NORTHFIELD MOUNTAIN 3,14219.0,Hydro,NORTHFIELD MOUNTAIN 3,HYDRO: PUMPED STORAGE,WAT,,547,229.8029420902971
14220,NORTHFIELD MOUNTAIN 4,14220.0,Hydro,NORTHFIELD MOUNTAIN 4,HYDRO: PUMPED STORAGE,WAT,,547,229.8029420902971
14595,"GRANITE RELIABLE POWER, LLC",14595.0,Wind,Granite Reliable Power,WIND TURBINE,WND,,58004,228.8537117795077
14610,PRINCETON WIND FARM PROJECT,14610.0,Wind,Princeton Wind Farm  Project,WIND TURBINE,WND,,7501,8.063908096529516
14614,KLEEN ENERGY,14614.0,Gas,Kleen Energy,COMBINED CYCLE,NG,DFO,56798,464.09714689245675
14623,VALLEY HYDRO (STATION NO. 5),14623.0,Hydro,Valley Hydro (Station No. 5),HYDRO: RUN OF RIVER,WAT,,,0.5901676791552634
14652,TEMPLETON WIND TURBINE,14652.0,Wind,Templeton Wind Turbine,WIND TURBINE,WND,,,4.031954048264758
14665,RECORD HILL WIND,14665.0,Wind,Record Hill Wind,WIND TURBINE,WND,,57568,118.32978740847413
14801,CABOT,766.0,Hydro,CABOT TURNERS FALLS,HYDRO: DAILY PONDAGE,WAT,,1629,48.789295985706154
