local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-08-06,15,16135.781297905436,56
2023-08-06,16,13762.407804724086,58
2023-08-06,17,13465.760149804777,57
2023-08-06,18,11921.604876910777,55
2023-08-06,19,9556.415903789222,50
2023-08-06,20,9310.166216352276,48
2023-08-06,21,10246.991650043374,47
2023-08-06,22,8832.690104809628,43
2023-08-06,23,6608.862624130413,41
2023-08-06,24,6383.486209329206,44
2023-08-07,01,6862.363027325043,45
2023-08-07,02,6801.308704865492,45
2023-08-07,03,6293.456488671353,47
2023-08-07,04,4847.597850992253,45
2023-08-07,05,4464.68315745601,44
2023-08-07,06,4145.569269620866,44
2023-08-07,07,3521.73306613627,45
2023-08-07,08,2259.888805640705,43
2023-08-07,09,2115.9181541189023,48
2023-08-07,10,2591.2245439007274,42
2023-08-07,11,3244.200934578119,46
2023-08-07,12,3526.8964546303732,52
2023-08-07,13,4837.71051132269,51
2023-08-07,14,5466.40799014482,53
2023-08-07,15,5456.10867798903,56
2023-08-07,16,6470.98916540484,57
2023-08-07,17,7925.1421824734025,57
2023-08-07,18,9863.170617037418,59
2023-08-07,19,10443.914498462167,58
2023-08-07,20,10561.57384052997,57
2023-08-07,21,10804.912255730878,55
2023-08-07,22,13322.338794931287,54
2023-08-07,23,14115.27597159782,57
2023-08-07,24,14609.752814405638,57
2023-08-08,01,15864.923120624244,58
2023-08-08,02,18717.53047462284,59
2023-08-08,03,20109.475646270403,59
2023-08-08,04,21180.988618126885,59
2023-08-08,05,22130.008437410426,59
2023-08-08,06,23206.71226259344,60
2023-08-08,07,22213.94096527207,58
2023-08-08,08,19838.78225798369,60
2023-08-08,09,17895.755223920074,59
2023-08-08,10,17571.148369601837,60
2023-08-08,11,14899.644120550742,58
2023-08-08,12,12734.866029564748,58
2023-08-08,13,14521.865350676191,58
2023-08-08,14,14428.924357782298,58
2023-08-08,15,14312.061495854547,56
2023-08-08,16,13219.922434854065,54
2023-08-08,17,12421.794404861004,57
2023-08-08,18,14293.605128471361,56
2023-08-08,19,14537.712558979903,52
2023-08-08,20,15001.950621298307,52
2023-08-08,21,16061.873433875455,52
2023-08-08,22,15095.79795366191,54
2023-08-08,23,15505.710577462538,54
2023-08-08,24,14949.959693535851,54
2023-08-09,01,12724.017420760649,54
2023-08-09,02,12514.54314392798,53
2023-08-09,03,10943.939237417899,49
2023-08-09,04,10040.31878611709,51
2023-08-09,05,10989.695648222047,51
2023-08-09,06,13842.96215819861,54
2023-08-09,07,16112.57351451438,55
2023-08-09,08,18062.19210835772,56
2023-08-09,09,18668.36842459917,55
2023-08-09,10,18072.16184252452,57
2023-08-09,11,18540.107657219014,55
2023-08-09,12,19011.184462808862,56
2023-08-09,13,19767.922990351828,56
2023-08-09,14,20372.121838659375,55
2023-08-09,15,20945.45021533196,57
2023-08-09,16,20277.67027998264,58
2023-08-09,17,21550.967375595443,60
2023-08-09,18,22841.018018981686,59
2023-08-09,19,21540.55820410998,57
2023-08-09,20,19866.384414561235,56
2023-08-09,21,20092.55730950248,56
2023-08-09,22,20567.534121295328,56
2023-08-09,23,20669.291325394577,57
2023-08-09,24,20745.176657358475,56
2023-08-10,01,19009.316854204604,57
2023-08-10,02,18534.724550065588,56
2023-08-10,03,17183.784373214297,56
2023-08-10,04,16199.85675193069,55
2023-08-10,05,15281.954587773844,55
2023-08-10,06,13049.310895889272,54
2023-08-10,07,10455.641981903565,58
2023-08-10,08,7598.8599733778265,54
2023-08-10,09,4631.971451698534,54
2023-08-10,10,2769.0867986231997,52
2023-08-10,11,2201.7182905847776,52
2023-08-10,12,2578.810439648944,55
