ID,Name,Type,Fuel Type,Generating Fuel Type,State,Summer Qual,Winter Qual,FCA Qual,June,July,August,September,October,November,December,January,February,March,April,May
40736,Syncarpha Billerica,Generator,Solar,Solar,MA,1.6,0.0,1.6,1.6,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40744,RI_43_RE Growth PV_582 Great Rd_North Smithfield,Generator,Solar,Solar,RI,0.177,0.0,0.177,0.177,0.177,0.177,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40746,Syncarpha Hancock I,Generator,Solar,Solar,MA,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40749,Syncarpha Hancock II,Generator,Solar,Solar,MA,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40751,Syncarpha Hancock III,Generator,Solar,Solar,MA,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40765,CVEC EDGARTOWN - 1886,Generator,Solar,Solar,MA,0.45,0.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40766,CVEC BARNSTABLE FIRE 2423,Generator,Solar,Solar,MA,0.138,0.0,0.138,0.138,0.138,0.138,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40767,CVEC DY HIGH SCHOOL 2175 2173,Generator,Solar,Solar,MA,0.229,0.0,0.229,0.229,0.229,0.229,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40768,CVEC EASTHAM 1915,Generator,Solar,Solar,MA,0.116,0.0,0.116,0.116,0.116,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40769,CVEC MARGUERITE SMALL SCHOOL 2168,Generator,Solar,Solar,MA,0.24,0.0,0.24,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40770,CVEC MARSTON MILLS 1964 1965,Generator,Solar,Solar,MA,1.172,0.0,1.172,1.172,1.172,1.172,1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40771,CVEC WEST TISBURY 2189,Generator,Solar,Solar,MA,0.206,0.0,0.206,0.206,0.206,0.206,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40772,CVEC VINEYARD HAVEN 1923,Generator,Solar,Solar,MA,0.193,0.0,0.193,0.193,0.193,0.193,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40773,CVEC ORLEANS 2217,Generator,Solar,Solar,MA,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40774,CVEC HYANNIS 2181,Generator,Solar,Solar,MA,2.144,0.0,2.144,2.144,2.144,2.144,2.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40775,CVEC CHATHAM 1911,Generator,Solar,Solar,MA,0.598,0.0,0.598,0.598,0.598,0.598,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40776,CVEC BREWSTER 1912,Generator,Solar,Solar,MA,0.334,0.0,0.334,0.334,0.334,0.334,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40777,CVEC HARWICH - 1913,Generator,Solar,Solar,MA,1.559,0.0,1.559,1.559,1.559,1.559,1.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40778,CVEC EDGARTOWN - 1887,Generator,Solar,Solar,MA,0.332,0.0,0.332,0.332,0.332,0.332,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40786,Cambridge Park Solar,Generator,Solar,Solar,MA,0.186,0.0,0.186,0.186,0.186,0.186,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
