Date,Hour Ending,Total Load
11/15/2023,4,12096.34102734437
11/15/2023,5,12547.596248695363
11/15/2023,6,13302.406835066226
11/15/2023,7,14943.118378331124
11/15/2023,8,15384.089944304635
11/15/2023,9,14079.459892860927
11/15/2023,10,13003.297062615893
11/15/2023,11,12273.379187582781
11/15/2023,12,11892.563179357616
11/15/2023,13,12157.305682350994
11/15/2023,14,12895.122281927152
11/15/2023,15,13442.020830695365
11/15/2023,16,14549.364005662253
11/15/2023,17,15785.44890629139
11/15/2023,18,16542.377877907285
11/15/2023,19,16362.954027337748
11/15/2023,20,15901.864077072847
11/15/2023,21,15238.138715099338
11/15/2023,22,14286.915594
11/15/2023,23,13141.4601543245
11/15/2023,24,12251.692606582781
11/16/2023,1,12271.414644834438
11/16/2023,2,11902.529946192051
11/16/2023,3,11745.352951013245
11/16/2023,4,11755.335122066226
11/16/2023,5,12136.195815271523
11/16/2023,6,12787.904244350993
11/16/2023,7,14128.850595695363
11/16/2023,8,14628.66886855629
11/16/2023,9,13505.237972695364
11/16/2023,10,12089.49815318543
11/16/2023,11,11238.045534218541
11/16/2023,12,11017.195270960265
11/16/2023,13,11245.381334562915
11/16/2023,14,11849.469950145694
11/16/2023,15,12826.577585099338
11/16/2023,16,13816.6746524702
11/16/2023,17,15037.4409110596
11/16/2023,18,15790.46519192053
11/16/2023,19,15653.464643145697
11/16/2023,20,15267.645944860928
11/16/2023,21,14699.83093429139
11/16/2023,22,13919.847112152318
11/16/2023,23,12900.655936423842
11/16/2023,24,11994.785611231788
11/17/2023,1,11769.21815870861
11/17/2023,2,11423.647465304639
11/17/2023,3,11605.713091225165
11/17/2023,4,11647.510692695365
11/17/2023,5,11631.988712278147
11/17/2023,6,12564.433202
11/17/2023,7,13737.290396880795
11/17/2023,8,14241.142074172185
11/17/2023,9,13565.735449788079
11/17/2023,10,12820.979419688741
11/17/2023,11,12238.365352907285
11/17/2023,12,11955.651846125827
11/17/2023,13,12094.500830662251
11/17/2023,14,12563.080882284768
11/17/2023,15,13232.263288112581
11/17/2023,16,13978.622570801323
11/17/2023,17,14976.786547947022
11/17/2023,18,15435.933647549668
11/17/2023,19,15054.302300125828
11/17/2023,20,14490.23201918543
11/17/2023,21,13863.238281132448
11/17/2023,22,13130.715619092714
11/17/2023,23,12238.244652450332
11/17/2023,24,11372.825407158938
11/18/2023,1,10988.996414543046
11/18/2023,2,10633.333541470198
11/18/2023,3,10740.387949536422
11/18/2023,4,10633.797365066224
11/18/2023,5,10717.934718913908
11/18/2023,6,10775.270061615893
11/18/2023,7,11079.487231112584
11/18/2023,8,11830.756562251656
11/18/2023,9,12620.508822052978
11/18/2023,10,13076.212054887415
11/18/2023,11,13037.549561880796
11/18/2023,12,12807.063895814568
11/18/2023,13,12388.226433317881
11/18/2023,14,12063.385687019867
11/18/2023,15,12214.254129437084
11/18/2023,16,13228.168862980132
11/18/2023,17,14478.277776350993
11/18/2023,18,15189.263063006623
11/18/2023,19,14984.157993675497
11/18/2023,20,14604.839637801324
11/18/2023,21,14178.660416887418
11/18/2023,22,13625.35270897351
11/18/2023,23,12933.55509915894
11/18/2023,24,12238.768304403973
11/19/2023,1,11703.269529774834
11/19/2023,2,11377.609446099339
11/19/2023,3,11216.928028887418
11/19/2023,4,11189.636001953642
11/19/2023,5,11318.440125000001
11/19/2023,6,11679.302590165564
11/19/2023,7,12260.593567788079
11/19/2023,8,12523.650495092714
11/19/2023,9,11888.840944596028
11/19/2023,10,10987.116691192052
11/19/2023,11,10592.719126496688
11/19/2023,12,10443.136444152318
11/19/2023,13,10832.31993737086
11/19/2023,14,11744.287290337747
11/19/2023,15,12659.676110331127
11/19/2023,16,13771.102603231786
11/19/2023,17,15069.522714807947
11/19/2023,18,15848.524883450333
11/19/2023,19,15630.25633176159
11/19/2023,20,15182.516265430464
11/19/2023,21,14608.226353198675
11/19/2023,22,13805.053072331124
11/19/2023,23,12880.846552403971
11/19/2023,24,12086.03931152318
11/20/2023,1,12216.241494834436
11/20/2023,2,12017.073289821192
11/20/2023,3,11941.948005152319
